year,month,County,BI_mean,BI_max,surveys
2011,9,雲林縣,0.6458395061728396,4.0,81
2011,9,高雄市,6.148978043912176,56.0,501
2011,10,南投縣,0.9999876543209876,6.0,81
2011,10,嘉義市,0.38182758620689655,3.75,87
2011,10,嘉義縣,0.13574117647058823,3.846,85
2011,10,基隆市,0.27906976744186046,4.0,43
2011,10,宜蘭縣,0.5098235294117647,4.0,102
2011,10,屏東縣,4.5693363471971065,96.551,553
2011,10,彰化縣,0.846969465648855,8.0,131
2011,10,新北市,1.2923571428571428,36.0,266
2011,10,新竹市,1.903290322580645,16.666,31
2011,10,新竹縣,0.7971746031746032,9.803,63
2011,10,桃園市,0.5591397849462365,12.0,93
2011,10,澎湖縣,4.561015873015873,21.153,63
2011,10,臺中市,1.6880569620253165,12.857,158
2011,10,臺北市,1.8058053435114503,17.647,524
2011,10,臺南市,3.231761327377154,43.137,1567
2011,10,臺東縣,1.2829013698630138,34.615,365
2011,10,花蓮縣,0.03508771929824561,2.0,57
2011,10,苗栗縣,3.609890410958904,40.0,73
2011,10,連江縣,0.0,0.0,4
2011,10,金門縣,0.0,0.0,10
2011,10,雲林縣,0.49761249999999996,3.921,80
2011,10,高雄市,7.600345588235293,181.25,680
2011,11,南投縣,0.9572564102564102,6.0,78
2011,11,嘉義市,0.46883908045977013,3.75,87
2011,11,嘉義縣,0.023451219512195122,1.923,82
2011,11,基隆市,0.14285714285714285,2.0,28
2011,11,宜蘭縣,0.23077000000000003,4.0,100
2011,11,屏東縣,4.283784,55.555,750
2011,11,彰化縣,0.9333333333333333,8.0,120
2011,11,新北市,0.9545622317596567,14.285,233
2011,11,新竹市,1.0138666666666667,6.0,30
2011,11,新竹縣,0.8076984126984127,6.0,63
2011,11,桃園市,0.49056603773584906,4.0,106
2011,11,澎湖縣,4.512166666666666,26.0,72
2011,11,臺中市,1.638796875,5.66,128
2011,11,臺北市,2.631543307086614,13.571,127
2011,11,臺南市,3.298504654255319,50.0,1504
2011,11,臺東縣,1.2635051282051282,26.0,390
2011,11,花蓮縣,0.037037037037037035,2.0,54
2011,11,苗栗縣,3.4521492537313434,8.0,67
2011,11,連江縣,0.0,0.0,3
2011,11,金門縣,0.8311428571428571,4.0,7
2011,11,雲林縣,0.6089863013698631,3.921,73
2011,11,高雄市,7.176780652418448,76.0,889
2011,12,南投縣,0.7088607594936709,6.0,79
2011,12,嘉義市,0.4397349397590361,7.5,83
2011,12,嘉義縣,0.0471625,3.773,80
2011,12,基隆市,0.2857142857142857,2.0,28
2011,12,宜蘭縣,0.3638952380952381,14.0,105
2011,12,屏東縣,4.445823281907433,150.0,713
2011,12,彰化縣,0.961038961038961,8.0,77
2011,12,新北市,0.6937696969696969,6.0,165
2011,12,新竹市,1.4553103448275861,6.0,29
2011,12,新竹縣,0.5172537313432836,4.0,67
2011,12,桃園市,0.4854368932038835,6.0,103
2011,12,澎湖縣,2.079586206896552,14.0,58
2011,12,臺中市,1.0701444444444446,8.0,90
2011,12,臺北市,1.5515820895522388,12.0,67
2011,12,臺南市,2.5145287277701778,41.176,1462
2011,12,臺東縣,1.199431216931217,8.0,378
2011,12,花蓮縣,0.0,0.0,47
2011,12,苗栗縣,2.4210526315789473,8.0,38
2011,12,連江縣,0.0,0.0,3
2011,12,金門縣,0.2857142857142857,2.0,7
2011,12,雲林縣,0.5379324324324325,4.0,74
2011,12,高雄市,4.890163652024117,41.558,1161
2012,1,南投縣,0.45725641025641023,4.0,78
2012,1,嘉義市,0.39035616438356163,2.5,73
2012,1,嘉義縣,0.0,0.0,80
2012,1,基隆市,0.27586206896551724,2.0,29
2012,1,宜蘭縣,0.1916808510638298,2.0,94
2012,1,屏東縣,2.4033530864197528,23.611,405
2012,1,彰化縣,0.5352112676056338,8.0,71
2012,1,新北市,0.9251486486486487,26.0,148
2012,1,新竹市,1.0676136363636364,4.0,44
2012,1,新竹縣,0.40192753623188404,5.882,69
2012,1,桃園市,0.52,32.0,100
2012,1,澎湖縣,0.0,0.0,22
2012,1,臺中市,0.9449466666666666,3.921,75
2012,1,臺北市,1.2046999999999999,10.344,100
2012,1,臺南市,0.6061466666666667,8.0,750
2012,1,臺東縣,1.2540833333333332,14.0,288
2012,1,花蓮縣,0.14814814814814814,6.0,54
2012,1,苗栗縣,2.4490322580645163,8.0,31
2012,1,連江縣,0.0,0.0,3
2012,1,金門縣,0.0,0.0,7
2012,1,雲林縣,0.4649047619047619,4.0,84
2012,1,高雄市,1.4192921348314607,18.0,979
2012,2,南投縣,0.36178048780487804,6.0,82
2012,2,嘉義市,0.234375,3.75,16
2012,2,嘉義縣,0.016234567901234568,1.315,81
2012,2,基隆市,0.14285714285714285,2.0,28
2012,2,宜蘭縣,0.24734343434343434,2.0,99
2012,2,屏東縣,2.6520700636942673,9.615,157
2012,2,彰化縣,0.7671232876712328,8.0,73
2012,2,新北市,0.6866582278481013,12.857,158
2012,2,新竹市,0.8954716981132076,3.0,53
2012,2,新竹縣,0.661125,5.769,64
2012,2,桃園市,0.09375,2.0,64
2012,2,澎湖縣,0.0,0.0,20
2012,2,臺中市,0.7020000000000001,4.0,89
2012,2,臺北市,1.1279,12.0,90
